[06:10:50.470] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:51.086] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.087] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:51.087] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.087] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.087] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 102 bytes, LBA: 0, flags: O_RDWR
[06:10:51.087] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.088] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 102 bytes, LBA: 0, flags: O_RDWR
[06:10:51.088] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.088] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.088] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.088] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.088] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.089] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.089] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.089] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.089] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.089] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.090] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.091] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.097] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.099] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.103] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.106] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.111] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.115] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.121] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.123] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.127] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.127] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.127] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.129] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.129] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.130] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.130] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.131] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.132] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.132] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.132] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.133] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.133] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.134] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.134] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.134] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.134] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.135] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.135] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.135] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.135] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.136] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.137] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.138] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.139] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.139] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.139] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.140] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.140] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.141] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.141] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.141] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.142] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 27 bytes, LBA: 0, flags: O_RDWR
[06:10:51.142] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.142] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.143] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.143] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.143] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.143] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.143] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.144] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.144] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.144] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.144] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.145] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.145] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.145] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.146] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.146] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.146] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.147] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.147] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.147] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.148] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.148] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.148] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.148] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.149] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.149] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.149] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.150] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.150] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.150] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.150] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.151] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.151] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.152] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.152] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.153] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.153] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.154] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.155] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.162] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.179] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.183] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.187] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.189] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.190] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.191] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.191] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.191] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.192] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.192] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.193] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.193] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.193] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.194] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.194] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.195] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.195] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.195] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.196] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.196] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.196] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.197] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.197] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.197] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.197] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.198] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.198] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.198] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.198] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.199] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.199] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.200] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.200] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.201] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.201] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.201] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.201] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.202] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.202] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.203] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.203] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.204] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.209] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.212] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.218] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.221] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.228] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.234] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.236] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.237] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.238] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.239] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.241] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.243] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.245] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.249] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.262] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 121 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.267] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.267] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 2 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.268] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.268] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.269] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.269] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.269] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:51.269] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.270] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.270] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.270] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.270] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.270] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.271] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.271] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 798 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.271] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.271] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 110 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.272] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:51.272] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.272] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.273] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 134 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.273] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.273] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.274] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.274] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 135 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.274] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.274] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.275] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.275] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 110 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.276] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.276] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 25 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.276] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.276] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:51.277] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.277] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 110 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.277] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 25 bytes, LBA: 0, flags: O_RDWR
[06:10:51.277] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.277] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 109 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.278] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:51.278] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.278] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:51.279] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.279] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 283 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.279] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.279] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.279] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.280] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.280] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.280] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.280] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.281] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.281] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.281] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.282] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.283] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.286] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.286] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:51.286] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.286] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.287] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:51.287] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
